chlorophyll_GFF,datetime,chlorophyll_fluorometer,Location,Latitude,Longitude
2.89,24-Feb-16,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,25-Feb-16,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,26-Feb-16,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,27-Feb-16,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.89,28-Feb-16,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.4,29-Feb-16,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.4,1-Mar-16,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.4,2-Mar-16,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.4,3-Mar-16,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.4,4-Mar-16,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.4,5-Mar-16,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.4,6-Mar-16,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.43,7-Mar-16,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.43,8-Mar-16,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.43,9-Mar-16,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.43,10-Mar-16,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.43,11-Mar-16,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.43,12-Mar-16,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.43,13-Mar-16,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.37,14-Mar-16,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.37,15-Mar-16,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.37,16-Mar-16,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.37,17-Mar-16,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.37,18-Mar-16,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.37,19-Mar-16,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.37,20-Mar-16,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.58,21-Mar-16,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.58,22-Mar-16,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.58,23-Mar-16,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.58,24-Mar-16,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.58,25-Mar-16,3.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.58,26-Mar-16,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.58,27-Mar-16,4.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,28-Mar-16,3.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,29-Mar-16,6.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,30-Mar-16,6.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,31-Mar-16,6.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,1-Apr-16,4.35,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,2-Apr-16,5.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,3-Apr-16,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.02,4-Apr-16,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.02,5-Apr-16,4.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.02,6-Apr-16,4.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.02,7-Apr-16,6.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.02,8-Apr-16,5.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.02,9-Apr-16,11.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.02,10-Apr-16,9.45,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.79,11-Apr-16,6.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.79,12-Apr-16,6.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.79,13-Apr-16,4.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.79,14-Apr-16,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.79,15-Apr-16,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.79,16-Apr-16,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.79,17-Apr-16,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.9,18-Apr-16,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.9,19-Apr-16,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.9,20-Apr-16,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.9,21-Apr-16,1.45,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.9,22-Apr-16,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.9,23-Apr-16,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.9,24-Apr-16,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.53,25-Apr-16,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.53,26-Apr-16,3.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.53,27-Apr-16,4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.53,28-Apr-16,5.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.53,29-Apr-16,5.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.53,30-Apr-16,5.65,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.53,1-May-16,6.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,2-May-16,7.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,3-May-16,7.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,4-May-16,9.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,5-May-16,8.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,6-May-16,8.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,7-May-16,8.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,8-May-16,8.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.84,9-May-16,11.45,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.84,10-May-16,14.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.84,11-May-16,19.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.84,12-May-16,14.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.84,13-May-16,19.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.84,14-May-16,16.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.84,15-May-16,16.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.99,16-May-16,12.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.99,17-May-16,15.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.99,18-May-16,12.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.99,19-May-16,12.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.99,20-May-16,14.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.99,21-May-16,18.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.99,22-May-16,18.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.65,23-May-16,23.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.65,24-May-16,57.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.65,25-May-16,40.35,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.65,26-May-16,39.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.65,27-May-16,31,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.65,28-May-16,23.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.65,29-May-16,16.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,30-May-16,20.45,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,31-May-16,18.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,1-Jun-16,18.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,2-Jun-16,10.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,3-Jun-16,14.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,4-Jun-16,14,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,5-Jun-16,15.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.15,6-Jun-16,15.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.15,7-Jun-16,26.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.15,8-Jun-16,33.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.15,9-Jun-16,16.45,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.15,10-Jun-16,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.15,11-Jun-16,19.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.15,12-Jun-16,22.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.12,13-Jun-16,18.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.12,14-Jun-16,21.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.12,15-Jun-16,21.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.12,16-Jun-16,16.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.12,17-Jun-16,20,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.12,18-Jun-16,20.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.12,19-Jun-16,20.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,20-Jun-16,15.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,21-Jun-16,12.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,22-Jun-16,12.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,23-Jun-16,17.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,24-Jun-16,14.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,25-Jun-16,18.35,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,26-Jun-16,19.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,27-Jun-16,17.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,28-Jun-16,15.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,29-Jun-16,15,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,30-Jun-16,17.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.77,14-Feb-17,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.77,15-Feb-17,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.77,16-Feb-17,3.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.77,17-Feb-17,5.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.77,18-Feb-17,5.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.77,19-Feb-17,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.93,20-Feb-17,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.93,21-Feb-17,5.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.93,22-Feb-17,3.35,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.93,23-Feb-17,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.93,24-Feb-17,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.93,25-Feb-17,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.93,26-Feb-17,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.6,27-Feb-17,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.6,28-Feb-17,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.6,1-Mar-17,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.6,2-Mar-17,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.6,3-Mar-17,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.6,4-Mar-17,0.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.6,5-Mar-17,0.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.23,6-Mar-17,0.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.23,7-Mar-17,0.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.23,8-Mar-17,4.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.23,9-Mar-17,4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.23,10-Mar-17,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.23,11-Mar-17,4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.23,12-Mar-17,4.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.1,13-Mar-17,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.1,14-Mar-17,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.1,15-Mar-17,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.1,16-Mar-17,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.1,17-Mar-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.1,18-Mar-17,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.1,19-Mar-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,20-Mar-17,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,21-Mar-17,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,22-Mar-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,23-Mar-17,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,24-Mar-17,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,25-Mar-17,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.1,26-Mar-17,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,27-Mar-17,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,28-Mar-17,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,29-Mar-17,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,30-Mar-17,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,31-Mar-17,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,1-Apr-17,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,2-Apr-17,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.39,3-Apr-17,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.39,4-Apr-17,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.39,5-Apr-17,3.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.39,6-Apr-17,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.39,7-Apr-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.39,8-Apr-17,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.39,9-Apr-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.19,10-Apr-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.19,11-Apr-17,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.19,12-Apr-17,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.19,13-Apr-17,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.19,14-Apr-17,4.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.19,15-Apr-17,4.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.19,16-Apr-17,7.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.08,17-Apr-17,5.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.08,18-Apr-17,4.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.08,19-Apr-17,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.08,20-Apr-17,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.08,21-Apr-17,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.08,22-Apr-17,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.08,23-Apr-17,3.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.66,24-Apr-17,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.66,25-Apr-17,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.66,26-Apr-17,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.66,27-Apr-17,4.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.66,28-Apr-17,4.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.66,29-Apr-17,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.66,30-Apr-17,4.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.38,1-May-17,4.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.38,2-May-17,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.38,3-May-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.38,4-May-17,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.38,5-May-17,3.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.38,6-May-17,3.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.38,7-May-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.07,8-May-17,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.07,9-May-17,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.07,10-May-17,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.07,11-May-17,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.07,12-May-17,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.07,13-May-17,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.07,14-May-17,1.35,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.86,15-May-17,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.86,16-May-17,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.86,17-May-17,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.86,18-May-17,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.86,19-May-17,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.86,20-May-17,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.86,21-May-17,2.25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.6,22-May-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.6,23-May-17,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.6,24-May-17,3.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.6,25-May-17,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.6,26-May-17,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.6,27-May-17,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.6,28-May-17,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,29-May-17,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,30-May-17,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,31-May-17,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,1-Jun-17,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,2-Jun-17,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,3-Jun-17,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.43,4-Jun-17,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.25,5-Jun-17,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.25,6-Jun-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.25,7-Jun-17,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.25,8-Jun-17,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.25,9-Jun-17,4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.25,10-Jun-17,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.25,11-Jun-17,3.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.12,12-Jun-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.12,13-Jun-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.12,14-Jun-17,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.12,15-Jun-17,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.12,16-Jun-17,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.12,17-Jun-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.12,18-Jun-17,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,19-Jun-17,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,20-Jun-17,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,21-Jun-17,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,22-Jun-17,3.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,23-Jun-17,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,24-Jun-17,2.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,25-Jun-17,4.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,26-Jun-17,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,27-Jun-17,11.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,28-Jun-17,9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,29-Jun-17,8.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,30-Jun-17,8.65,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,1-Jul-17,8.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,2-Jul-17,7.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.12,3-Jul-17,7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.12,4-Jul-17,7.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.12,5-Jul-17,6.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.12,6-Jul-17,6.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.12,7-Jul-17,5.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.12,8-Jul-17,4.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.12,9-Jul-17,4.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.74,10-Jul-17,4.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.74,11-Jul-17,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.74,12-Jul-17,4.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.74,13-Jul-17,4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.74,14-Jul-17,3.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.74,15-Jul-17,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.74,16-Jul-17,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.7,17-Jul-17,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.7,18-Jul-17,3.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.7,19-Jul-17,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.7,20-Jul-17,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.7,21-Jul-17,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.7,22-Jul-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.7,23-Jul-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.05,24-Jul-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.05,25-Jul-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.05,26-Jul-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.05,27-Jul-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.05,28-Jul-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.05,29-Jul-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.05,30-Jul-17,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.11,31-Jul-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.11,1-Aug-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.11,2-Aug-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.11,3-Aug-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.11,4-Aug-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.11,5-Aug-17,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.11,6-Aug-17,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.78,7-Aug-17,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.78,8-Aug-17,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.78,9-Aug-17,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.78,10-Aug-17,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.78,11-Aug-17,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
